#{"t_start": 1735641528.0849004, "env_id": "None"}
r,l,t
22.331044,494,12392.913562
21.503296,495,12406.157809
20.830534,500,12419.508753
20.807237,524,12433.333248
19.12747,477,12446.076617
20.620193,502,12458.974469
21.314892,494,12472.045835
18.173224,515,12485.470709
21.311736,502,12498.64415
18.946945,526,12512.630244
19.900676,467,12525.020146
21.699402,480,12537.719002
18.523768,486,12550.793441
20.001188,471,12563.265201
20.788195,486,12576.243391
19.974865,507,12589.669611
19.234787,510,12603.104777
18.669039,489,12615.966838
17.705097,592,12631.303264
18.499372,500,12644.680238
22.377385,476,12656.937243
20.72459,501,12669.859156
21.682455,500,12682.710255
20.115158,481,12696.391009
21.224579,495,12709.372207
20.655152,507,12722.891014
21.663513,484,12735.899832
21.570869,477,12748.792694
19.152918,511,12762.321199
18.030703,500,12775.703699
19.473039,493,12788.837174
17.981377,576,12803.77403
20.812787,475,12816.500699
19.126266,497,12829.891717
16.651619,493,12842.629583
19.023871,523,12856.221613
18.275022,479,12868.21638
22.009723,479,12880.796861
20.472185,486,12893.758909
19.750766,473,12906.703976
19.25353,497,12919.967253
20.959175,478,12932.868228
20.034968,476,12945.744946
21.723508,483,12958.999383
21.145699,486,12972.235509
20.515396,534,12986.84982
16.521572,638,13003.619372
20.218287,502,13017.019456
18.464508,530,13031.33144
21.500964,469,13044.026251
20.687271,499,13057.248609
19.828724,461,13068.809819
21.229052,447,13080.617209
21.095949,592,13096.588513
18.694487,458,13108.658615
21.562934,464,13121.159969
20.790277,483,13134.094901
20.056074,590,13149.599792
19.554575,456,13161.884997
20.967758,453,13174.04611
19.743441,481,13186.808601
19.853835,494,13200.170968
20.916907,473,13213.001716
20.534098,468,13224.837454
19.258332,481,13237.298633
20.021554,485,13250.177671
20.17601,495,13263.629577
20.854773,469,13276.711346
20.0896,476,13289.67442
19.775178,485,13302.646436
21.378529,474,13315.396221
18.83527,494,13328.59979
20.133867,476,13341.221397
20.002751,465,13352.974636
20.065064,488,13365.655274
21.159443,471,13378.238429
21.523602,510,13391.949058
20.544579,482,13404.91409
20.30597,499,13418.153193
20.940327,505,13431.505708
21.699691,488,13444.717312
21.352825,478,13457.88231
20.034544,496,13471.279655
21.259499,478,13484.239684
21.161566,485,13496.784447
21.538625,468,13508.800959
19.923263,493,13522.379989
20.959961,480,13535.61375
21.091482,482,13548.650886
21.631822,466,13561.310075
22.379591,478,13574.459411
21.034353,492,13587.87894
21.576894,472,13600.635086
19.983118,482,13613.793951
21.216115,492,13626.915
21.900203,514,13640.922014
21.604703,499,13654.314998
19.092825,480,13666.893811
20.673766,463,13679.322457
18.989744,488,13692.361902
19.933984,478,13705.438775
21.492443,467,13718.111305
21.328959,494,13731.685466
20.577539,483,13744.688475
21.722049,473,13757.506565
20.273946,483,13770.622085
20.570236,487,13783.000937
21.299196,475,13795.364683
19.492669,496,13808.545486
19.953401,472,13821.359884
21.172226,477,13834.183569
21.115909,475,13847.050006
20.995305,474,13859.940599
21.579865,475,13872.730354
20.568064,485,13885.936498
19.272291,489,13899.214878
20.590533,478,13911.59969
20.016447,481,13924.507925
21.148794,471,13937.476559
20.455549,472,13950.501011
21.570117,475,13963.620051
21.668509,465,13976.546888
18.069043,510,13990.437401
22.61567,506,14003.840565
20.298424,492,14016.910837
21.825366,504,14030.323331
21.223982,564,14045.045922
21.666583,478,14057.899201
21.403766,480,14070.648591
19.600479,580,14085.848882
23.845025,485,14098.3968
23.010744,492,14111.084
20.568229,479,14123.374329
21.125049,506,14136.883341
19.946815,503,14150.391034
21.276328,473,14162.981692
22.124297,472,14175.622291
20.699353,484,14188.618775
21.055106,484,14201.551893
21.416678,479,14214.347921
16.247482,496,14227.548095
20.281925,481,14239.916326
20.930452,486,14252.351888
20.151653,474,14264.638854
18.578588,526,14278.608477
20.929191,481,14291.541557
20.378684,495,14304.704778
20.893377,507,14318.081251
19.93434,483,14330.944345
20.097776,464,14343.265233
21.631467,471,14355.98441
22.292301,487,14368.458266
18.929568,493,14381.037877
23.628635,491,14393.763965
21.854811,467,14406.34532
21.67536,498,14419.446798
21.971344,468,14431.914907
22.131877,486,14444.849778
22.849797,469,14457.466784
22.542617,473,14470.078068
21.634945,470,14482.054207
19.849067,478,14494.050582
20.619174,462,14506.449127
22.33402,477,14519.441748
22.935578,502,14532.729901
21.161129,488,14545.766664
21.465326,467,14558.3349
22.20254,481,14571.297346
21.746892,480,14584.194157
21.548453,471,14596.472833
22.200182,481,14609.145379
19.639791,484,14621.884577
21.626555,478,14634.705476
21.42901,518,14648.286635
20.785277,450,14660.6114
21.791196,471,14673.161984
21.157663,477,14685.890193
19.498236,519,14699.531511
21.445001,514,14712.964371
21.437484,480,14725.577634
22.028524,536,14739.451173
21.031344,462,14751.462123
22.971484,515,14764.942958
22.441462,493,14777.969773
22.835158,473,14790.739358
17.067128,479,14803.72734
22.942585,483,14816.944699
21.983943,576,14832.262699
22.952265,479,14845.547985
21.111766,472,14858.448486
22.297101,507,14872.247614
22.68183,471,14885.044038
23.059444,463,14897.419053
21.552172,486,14909.844986
23.026016,478,14921.941226
21.881154,519,14935.270124
21.374844,475,14947.672212
22.318041,475,14960.105559
22.565608,476,14972.554721
21.628724,468,14984.704332
21.849675,475,14997.406548
22.603866,473,15010.096099
21.234339,487,15022.5442
22.217744,478,15034.305915
22.42832,454,15046.23253
22.425846,451,15058.329581
14.617481,602,15073.690531
22.976601,468,15086.030523
21.71725,473,15098.447434
22.662425,503,15111.498127
20.503962,461,15123.581991
23.149434,448,15135.298003
22.360408,472,15147.255154
5.561097,284,15155.052786
21.248291,460,15167.231344
22.640617,473,15179.677127
22.511111,524,15193.202042
21.570899,456,15204.860552
20.700347,467,15216.201932
18.897543,473,15228.584492
21.473798,500,15241.635097
21.92996,470,15253.932205
21.065359,482,15266.674114
19.854806,471,15278.946531
22.628283,514,15292.294867
20.215323,465,15304.506399
22.143668,464,15316.008907
21.474816,440,15327.255976
22.478748,518,15340.60194
22.892156,448,15352.486038
22.886015,468,15364.803689
21.908112,573,15379.573945
21.302251,467,15391.821249
6.052996,241,15397.763611
15.522226,566,15412.359705
20.652075,483,15425.131791
21.840172,468,15439.523777
22.472446,436,15453.065049
22.725672,456,15466.953158
22.191982,461,15480.903836
19.962134,472,15495.157217
21.178461,492,15510.048125
22.389004,458,15524.04384
22.689011,473,15538.431663
21.9407,497,15553.273145
22.488096,495,15568.070601
20.187959,452,15581.705247
16.368658,564,15598.218175
22.223179,601,15615.750506
20.963155,473,15629.555659
22.676834,439,15641.43402
22.240116,475,15653.751333
21.379345,460,15665.05311
21.829143,476,15677.383367
20.794272,475,15689.953344
19.461842,465,15702.161846
22.781247,479,15714.68814
21.501939,471,15727.135346
19.251949,471,15739.655068
20.05267,486,15752.453823
21.116261,474,15764.309499
18.353964,641,15781.500634
21.115966,466,15793.214716
22.090196,493,15805.767122
19.160102,480,15817.992243
19.825635,462,15830.294932
22.823325,464,15842.719902
20.613587,469,15855.21656
21.990322,475,15867.738886
18.614756,496,15880.853674
20.134565,482,15893.693017
16.261918,541,15908.200778
21.335985,467,15920.10376
21.340112,463,15931.972923
21.268153,480,15944.736539
22.351744,484,15957.78978
22.039035,584,15973.053817
21.918251,497,15986.229359
22.694072,464,15998.626607
23.075025,480,16011.397968
22.566486,498,16024.712112
20.889109,481,16037.506135
23.283657,461,16049.764086
22.836954,511,16062.909057
21.81749,509,16076.357433
21.665227,460,16088.064277
17.719258,504,16101.633221
22.811913,485,16114.672526
22.194695,473,16127.329395
22.555861,460,16139.730973
20.7452,473,16152.476738
22.953074,462,16164.872061
22.183047,448,16175.962998
20.74865,474,16188.29575
22.279182,460,16200.661509
22.725172,478,16213.394743
22.64121,475,16226.311287
21.5529,476,16239.175242
22.380865,459,16251.78778
22.519224,459,16264.221556
22.171926,468,16276.175437
20.170157,445,16287.690618
21.146232,493,16300.897214
21.616148,466,16313.623228
22.078216,480,16326.607478
20.741147,464,16339.300313
22.382838,476,16352.255866
21.330878,467,16364.892842
21.431854,457,16377.291686
20.915927,478,16389.737362
21.424808,498,16402.977941
19.466436,465,16415.648761
22.212723,494,16428.95475
21.939712,461,16441.724238
21.057461,520,16455.83401
22.249865,450,16468.134794
22.229612,466,16480.864995
23.523504,495,16494.267557
23.324201,463,16506.902835
20.678744,446,16518.227546
21.275489,460,16530.280964
22.260443,475,16543.108934
23.328322,464,16555.83929
21.352935,474,16568.835062
21.671706,516,16582.710537
17.889836,468,16595.327063
18.301269,490,16608.616694
20.957121,485,16621.782549
6.049013,226,16627.371991
22.082602,475,16640.36857
22.479856,509,16654.075604
21.320818,449,16666.400128
21.470032,466,16679.247356
21.025837,448,16691.296267
21.081364,462,16703.662658
19.980715,490,16716.741678
21.94171,453,16729.098357
21.97753,445,16741.332232
22.382492,463,16753.889457
22.290906,475,16766.774731
21.575368,478,16779.756973
21.829961,465,16791.975803
22.884998,490,16804.861593
21.758532,458,16816.685822
20.063733,469,16829.459434
20.83888,467,16841.982531
19.264725,488,16854.984416
21.865147,487,16868.04799
21.021608,491,16881.305633
21.899744,470,16893.985002
20.934296,463,16906.329555
21.323074,507,16919.62519
20.621612,448,16931.106396
22.201954,474,16944.113967
20.17874,466,16956.672044
21.532574,470,16969.33834
22.341928,470,16982.140319
23.076382,510,16996.135663
22.118557,470,17008.946091
22.105817,455,17021.209425
21.469013,484,17033.686152
22.298493,466,17045.653193
20.93153,473,17058.57496
21.465713,466,17071.195589
22.021003,478,17084.126105
21.74943,465,17096.723931
21.778393,477,17109.724847
20.66593,497,17123.02622
22.415535,472,17135.603935
22.722003,468,17147.468229
22.539379,449,17159.219272
22.266615,472,17172.143617
22.835896,469,17184.714692
21.307718,518,17198.442139
20.727816,487,17211.4291
22.332428,448,17223.70996
22.647239,470,17236.473009
20.690106,485,17249.038048
22.366453,483,17261.364983
21.116623,482,17273.988814
21.541561,478,17286.970049
21.840141,468,17299.780235
22.057202,471,17312.718204
21.480044,473,17325.474156
23.158592,469,17338.234266
19.586881,512,17351.946692
22.38992,470,17364.588686
20.077669,510,17377.853108
21.893664,470,17389.837858
22.407904,485,17402.573304
22.608191,465,17415.06844
20.86215,468,17428.287978
19.572671,488,17442.06796
21.185228,468,17455.095949
19.502451,519,17469.526678
21.561262,468,17482.620395
22.128358,465,17495.547454
22.993589,507,17509.285143
22.480558,470,17522.041337
21.474031,488,17534.874207
22.455969,471,17547.497729
22.188423,468,17560.171632
21.591985,467,17573.041743
21.475416,465,17585.883533
22.737392,470,17598.944885
21.713083,474,17612.13787
20.163169,507,17626.207902
19.659963,506,17639.886348
20.168764,469,17652.818093
21.411419,473,17665.773083
22.440553,471,17677.954849
20.14534,514,17691.900254
20.178188,466,17704.424017
23.028741,468,17717.361134
23.507923,470,17730.151399
21.975694,472,17743.173123
21.78321,467,17756.109696
21.687766,472,17769.091281
22.326049,469,17782.18106
20.698686,485,17795.732741
22.554662,464,17808.183444
22.770084,472,17820.924807
20.862461,468,17833.548722
21.338318,468,17846.534222
21.387949,476,17859.779423
21.881466,460,17872.267624
20.206675,478,17885.317096
21.618536,471,17898.063789
22.063505,472,17910.864752
21.395227,472,17923.289332
22.782965,467,17935.414894
20.40539,500,17948.884199
21.26568,461,17961.468616
21.983088,477,17974.469046
22.319791,450,17986.880508
22.567297,463,17999.698738
21.657739,466,18012.73402
22.154693,464,18025.351427
22.614503,452,18036.829827
21.786525,462,18048.993273
21.56831,470,18061.956029
21.722913,448,18074.378135
21.428886,459,18086.842996
22.430649,457,18099.309226
20.644621,466,18112.105208
22.157188,474,18124.626829
22.021568,474,18137.028929
21.636471,481,18149.88569
22.602891,447,18162.194773
20.564118,456,18174.770486
21.50303,470,18187.595715
22.973165,467,18200.43871
21.5091,474,18213.331812
19.69185,473,18225.874283
21.885396,476,18238.549217
20.947232,468,18250.898395
21.690184,466,18263.643776
19.932837,476,18276.613407
21.510734,474,18289.707167
21.544442,533,18304.079085
21.874807,483,18317.296778
22.768806,455,18329.711169
23.225804,478,18342.763196
22.019033,452,18354.532557
23.133993,492,18367.502051
21.918154,500,18380.727686
22.307091,468,18393.296001
22.067309,486,18406.430364
22.380788,466,18419.277786
22.207917,463,18431.988179
22.285813,464,18444.686948
22.308352,459,18457.343294
21.88973,465,18469.49266
21.706611,455,18481.332027
21.557729,466,18493.955898
22.958271,461,18506.599659
21.097125,469,18519.443089
21.894016,464,18531.947048
22.506955,467,18544.864323
21.376781,460,18557.412523
21.426918,459,18569.283715
21.646162,468,18581.190165
21.675407,467,18593.515601
21.472465,450,18605.740268
21.856681,466,18618.353389
20.536633,487,18631.379367
21.844074,495,18644.492321
22.659918,505,18658.053591
22.414528,549,18672.527556
23.056951,465,18685.044128
21.809695,460,18696.559026
21.408888,463,18708.611784
21.89765,461,18721.164507
21.310672,471,18733.805673
22.621284,456,18746.301051
21.647088,452,18759.143246
21.93291,478,18772.664685
21.39382,461,18785.152118
21.372326,469,18797.722943
23.176943,496,18811.163634
21.086958,461,18823.634261
20.074563,478,18836.807994
21.170115,463,18849.423229
21.02173,468,18862.365864
22.162122,496,18875.826039
21.561548,466,18888.658705
23.338782,497,18902.209178
22.120501,476,18915.177006
4.20272,234,18921.158007
22.840847,471,18934.199047
23.198403,467,18947.153501
23.536969,481,18960.485045
24.107003,471,18974.054619
21.817244,464,18986.880454
19.732256,467,18999.130397
21.872556,459,19011.596631
23.060906,599,19028.496476
22.985833,472,19040.692896
22.55414,472,19053.505543
21.260134,476,19066.67581
22.9892,473,19079.501492
22.838354,496,19092.983109
22.340677,471,19105.839444
21.924519,475,19118.692391
21.565444,463,19131.352476
22.085463,463,19143.038205
22.042982,493,19156.081076
23.303163,475,19169.124043
22.045324,473,19182.112011
21.714291,469,19194.789098
22.440407,473,19207.655149
19.987599,466,19220.328249
21.495963,467,19233.105303
19.989655,472,19245.861717
23.030678,487,19258.582111
22.196922,478,19271.044867
22.737285,486,19283.869006
21.893302,567,19299.098935
22.521534,534,19313.556945
21.765135,467,19326.287431
22.460515,472,19339.164277
23.116195,472,19352.012228
22.718526,480,19365.124919
22.722461,476,19378.174195
23.032469,492,19391.469016
22.055187,467,19404.288529
22.077914,451,19416.218913
23.632846,469,19429.580175
22.625338,489,19443.459917
22.729361,472,19456.590276
23.34378,468,19469.976127
21.903869,509,19484.544848
23.286461,467,19497.743036
19.449584,474,19511.009436
22.075048,464,19524.103071
18.815489,474,19537.235482
22.77592,453,19550.041458
22.515951,485,19563.635811
22.761363,465,19576.427895
22.779988,480,19589.373999
21.206752,472,19601.871286
23.153561,472,19614.739629
22.788857,458,19627.535167
23.737371,591,19643.422782
21.577795,463,19656.212142
21.325092,466,19669.326721
20.998572,464,19682.413502
22.71817,467,19695.573528
22.451122,444,19708.249307
23.42099,581,19724.116177
21.446142,579,19739.601364
21.455694,472,19752.619523
22.52639,469,19765.426386
23.654444,617,19781.535284
22.938328,460,19794.371444
19.521743,519,19808.180313
20.225787,477,19820.876487
21.236274,466,19832.706833
22.625157,465,19845.189008
20.352186,540,19859.614209
23.143008,469,19872.224975
23.212406,508,19886.184659
22.349938,494,19899.347565
20.258829,473,19912.245295
22.501405,462,19924.905183
21.339483,466,19937.613669
22.668575,466,19950.393388
21.237375,474,19962.350264
20.810059,479,19974.656179
21.640768,459,19987.111981
22.330916,471,19999.906282
20.63687,473,20012.612051
20.684128,469,20025.4492
20.883961,477,20038.302351
22.80672,464,20050.864621
20.903085,463,20062.852469
20.422668,472,20074.771786
22.025711,459,20087.152281
21.675071,456,20099.772637
22.610561,469,20112.415387
20.381864,475,20125.283156
19.074668,496,20138.430013
22.360046,468,20151.300151
22.599189,459,20163.382389
20.784223,463,20175.088691
21.947708,519,20188.632304
21.619413,467,20201.181422
22.228162,474,20214.08284
20.49237,480,20226.767362
20.923717,465,20239.419132
20.988904,459,20251.729157
21.858234,466,20264.171785
21.610401,463,20275.894456
23.19672,465,20287.661842
19.648597,474,20300.518237
23.186634,458,20312.770594
22.872588,461,20325.215703
20.951266,505,20338.548019
21.471402,474,20351.164848
23.534241,471,20363.863075
22.386168,472,20375.618697
21.473773,455,20387.264776
22.017006,497,20400.345416
22.038429,469,20413.03374
21.239717,472,20426.881844
22.373129,465,20439.672041
6.559018,402,20451.232385
21.426803,468,20464.261744
22.869498,465,20476.438529
22.244602,465,20488.832437
20.993327,447,20501.113295
21.873104,464,20513.938551
21.28544,462,20526.323745
23.34287,486,20539.402295
23.704656,516,20553.085737
22.387776,481,20566.158658
21.108079,498,20579.599054
22.956959,474,20591.861524
19.922602,556,20607.392518
21.322111,482,20619.792382
20.648324,474,20632.134166
21.681381,511,20645.603714
21.725488,448,20657.983705
22.613566,470,20671.237196
22.066138,469,20684.375252
20.447634,547,20699.616095
21.066229,490,20713.540767
22.473316,505,20727.552326
22.156611,468,20740.198755
20.038242,505,20754.207522
22.480601,473,20766.957232
21.895185,468,20779.694397
22.295284,498,20792.790082
21.832809,566,20807.999876
22.399827,511,20821.758667
22.615322,479,20834.089579
22.795348,465,20846.432784
22.407387,463,20859.033975
21.969263,572,20874.461378
21.297882,467,20887.132097
22.221448,459,20899.688264
22.733683,473,20912.664088
21.552498,523,20926.814561
